PLAYER_NAME,AGE,TEAM,POSITION,G,GAMES_STARTED,MIN,FG,FGA,FG_PCT,3P,3PA,3P_PCT,2P,2PA,2P_PCT,EFG_PCT,FT,FTA,FT_PCT,ORB,DRB,REB,AST,STL,BLK,TOV,PF,PTS,AWARDS,SEASON,PER,TS_PCT,3PAR,FTR,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OWS,DWS,WS,WS_48,OBPM,DBPM,BPM,VORP,LAST_TEAM,DATA_TYPE,POSITION_GROUP,PLAYER_NAME_RAW,SALARY,SALARY_M,SALARY_TOTAL_M,YEARS_REMAINING,SALARY_AVG_PER_YR_M,SALARY_TIER,WIN_IMPACT_RAW,WIN_IMPACT_SCORE,UNDERVALUED_FLAG,GP_PCT,AVAIL_ROLLING,AVAILABILITY_SCORE,POS_C,POS_F,POS_G,PREDICTED_SALARY_M,MARKET_DELTA,MARKET_DELTA_CLIPPED,MARKET_DELTA_INV,MARKET_SCORE,OVERPAID_MAX_FLAG,PLAYMAKER_FLAG,AGE_SCORE_RAW,AGE_SCORE,SALARY_CAP_PCT,BPM_PERCENTILE,CAP_EFFICIENCY_RAW,CAP_EFFICIENCY_SCORE,EXPECTED_MIN,MIN_RATIO,ROLE_FIT_SCORE,APRON_SCORE,TEAM_PAYROLL_M,APRON_STATUS,PAYROLL_SHARE_PCT,PAYROLL_CONTEXT_SCORE,ACCOLADES_RAW,ACCOLADES_SCORE,MARKETABILITY_SCORE,JERSEY_SALES_SCORE,CONTRACT_TYPE,CONTRACT_TYPE_SCORE,SOCIAL_MEDIA_SCORE,INJURY_RISK_SCORE,TEAM_WINPCT_DELTA,CVI_SCORE,CVI_VERDICT,ROOKIE_SCALE_FLAG,SALARY_TIER_PERCENTILE,BPM_TIER_PERCENTILE,CVI_PLAYER_SCORE,CVI_PLAYER_VERDICT,CVI_GAP,PLAYOFF_SEASON,PLAYOFF_G,PLAYOFF_BPM,PLAYOFF_BPM_DELTA,DELTA_SCORE,PLAYOFF_BPM_SCORE,PLAYOFF_G_CAPPED,EXPERIENCE_SCORE,PRESSURE_SCORE,CVI_SCORE_FINAL,CVI_PLAYER_SCORE_FINAL,CVI_GAP_FINAL,CVI_VERDICT_FINAL,PLAYOFF_IMPACT,DISPLAY_TIER,MODEL_PROB,MODEL_VERDICT,LABEL,LABEL_SOURCE,CONDITIONS_MET,TEAM_WINPCT
Immanuel Quickley,24,2TM,SG,68.0,38.0,29.2,5.7,13.1,0.434,2.5,6.4,0.395,3.2,6.8,0.471,0.53,3.1,3.6,0.853,0.3,3.6,3.8,4.9,0.7,0.1,1.5,1.8,17.0,,2023-24,16.7,0.5770000000000001,0.484,0.2739999999999999,0.9,13.7,7.2,24.6,1.2,0.5,9.2,23.8,3.5,1.2,4.7,0.115,2.2,-0.9,1.3,1.7,TOR,training,G,Immanuel Quickley,4171548.0,4.17,,,,role,2.29,58.6,0,0.8292682926829268,0.901219512195122,86.9,False,False,True,14.03,-9.86,-9.86,9.86,87.4,0,0,83.5,83.5,3.0661764705882355,80.4,32.0,66.5,18,1.3,100.0,50.0,150.29999999999998,below,2.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,74.4,good,1,55.7,87.7,73.9,good,0.5,,,,,,,,,50.0,72.7,72.4,0.3,good,-1.7,rookie scale,,,1.0,auto_v2,3.0,0.305
Immanuel Quickley,25,TOR,PG,33.0,33.0,27.8,5.6,13.3,0.42,2.6,6.8,0.3779999999999999,3.0,6.5,0.465,0.517,3.4,3.9,0.867,0.5,3.1,3.5,5.8,0.7,0.1,1.8,1.8,17.1,,2024-25,17.5,0.57,0.514,0.292,1.8,12.1,6.8,31.5,1.2,0.4,10.5,25.1,1.8,0.6,2.5,0.128,3.2,-1.0,2.2,1.0,TOR,training,G,Immanuel Quickley,32500000.0,32.5,130.0,4.0,32.5,max,1.855,37.2,0,0.4024390243902439,0.647560975609756,53.4,False,False,True,10.21,22.29,22.29,-22.29,16.1,1,1,92.3,92.3,23.115220483641536,85.2,46.1,78.5,32,0.86875,63.3,60.0,133.62,below,24.3,90.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,57.2,borderline,0,10.3,56.4,51.1,borderline,6.1,,,,,,,,,50.0,54.9,51.3,3.6,borderline,-2.3,max,,,-1.0,auto_v2,2.0,0.366
Immanuel Quickley,26,TOR,PG,69.0,69.0,32.1,5.8,13.0,0.444,2.6,6.9,0.376,3.2,6.2,0.52,0.5429999999999999,2.5,3.0,0.821,0.6,3.5,4.1,5.9,1.3,0.1,1.5,2.0,16.6,,2025-26,16.6,0.579,0.527,0.23,1.9,12.5,7.2,26.3,2.0,0.2,9.3,21.1,3.9,2.6,6.5,0.141,1.9,0.5,2.5,2.5,TOR,current,G,Immanuel Quickley,32500000.0,32.5,130.0,4.0,32.5,max,3.5,52.5,0,0.8414634146341463,0.7073170731707317,61.3,False,False,True,19.6,12.9,12.9,-12.9,36.9,1,1,98.0,98.0,23.04964539007092,87.6,33.0,70.9,32,1.003125,74.7,60.0,186.56,below,17.4,95.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,65.3,good,0,19.1,52.1,60.2,good,5.1,,,,,,,,,50.0,62.3,59.7,2.6,good,-3.0,max,88.6,good,,,,
Isaac Jones,24,SAC,PF,40.0,0.0,7.6,1.4,2.1,0.6509999999999999,0.1,0.2,0.375,1.3,1.9,0.68,0.669,0.6,0.9,0.639,0.6,0.9,1.4,0.3,0.1,0.3,0.4,0.8,3.4,,2024-25,15.2,0.6779999999999999,0.096,0.434,8.1,12.9,10.5,5.6,0.8,3.2,13.9,16.3,0.5,0.2,0.7,0.115,-0.9,-0.8,-1.7,0.0,SAC,training,F,Isaac Jones,152957.0,0.15,,,,role,-0.5050000000000001,40.4,0,0.4878048780487805,0.4878048780487805,32.3,False,True,False,5.22,-5.069999999999999,-5.069999999999999,5.069999999999999,76.7,0,0,88.2,88.2,0.1066856330014224,36.6,42.900000000000006,72.6,18,0.4222222222222222,25.3,50.0,167.35,below,0.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,55.4,good,1,0.3,43.2,52.2,good,3.2,,,,,,,,,50.0,55.3,52.4,2.9,borderline,-0.1,rookie scale,,,0.0,auto_v2,1.0,
Isaac Okoro,21,CLE,SF,67.0,61.0,29.6,3.1,6.4,0.48,0.8,2.3,0.35,2.3,4.1,0.555,0.544,1.8,2.3,0.768,1.1,1.9,3.0,1.8,0.8,0.3,0.9,2.4,8.8,,2021-22,10.4,0.589,0.364,0.36,4.1,7.1,5.6,8.5,1.4,1.0,10.4,12.4,2.4,1.9,4.2,0.103,-2.4,0.7,-1.7,0.1,CLE,training,F,Isaac Okoro,6720720.0,6.72,,,,role,0.405,46.3,0,0.8170731707317073,0.8170731707317073,75.8,False,True,False,5.82,0.8999999999999995,0.8999999999999995,-0.8999999999999995,63.5,0,0,54.6,54.6,5.97864768683274,37.1,-34.5,29.0,18,1.3,100.0,50.0,150.93,below,4.5,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,60.1,good,1,77.2,42.7,57.1,good,3.0,2023-24,12.0,-4.2,-3.1,27.5,30.7,12.0,15.4,26.0,57.5,55.0,2.5,borderline,-2.6,rookie scale,,,1.0,auto_v2,3.0,0.537
Isaac Okoro,22,CLE,SF,76.0,46.0,21.7,2.3,4.7,0.494,0.8,2.3,0.363,1.5,2.4,0.617,0.5820000000000001,1.0,1.4,0.757,0.7,1.8,2.5,1.1,0.7,0.4,0.6,2.1,6.4,,2022-23,10.7,0.614,0.483,0.291,3.7,9.6,6.7,7.0,1.7,1.7,9.5,11.9,1.9,2.3,4.2,0.122,-1.9,1.6,-0.3,0.7,CLE,training,F,Isaac Okoro,7040880.0,7.04,,,,role,1.175,51.3,0,0.926829268292683,0.8856707317073171,84.9,False,True,False,8.85,-1.81,-1.81,1.81,69.5,0,0,66.7,66.7,5.6911883589329015,61.4,-6.400000000000006,44.8,18,1.2055555555555555,92.0,50.0,124.91,below,5.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,65.4,good,1,77.7,71.3,63.4,good,2.0,2023-24,12.0,-4.2,-3.1,27.5,30.7,12.0,15.4,26.0,62.5,60.9,1.6,good,-2.9,rookie scale,,,1.0,auto_v2,4.0,0.622
Isaac Okoro,23,CLE,SF,69.0,42.0,27.3,3.4,7.0,0.49,1.2,3.1,0.391,2.2,3.8,0.57,0.5770000000000001,1.3,2.0,0.679,1.0,2.0,3.0,1.9,0.8,0.5,0.8,2.0,9.4,,2023-24,11.4,0.599,0.4479999999999999,0.285,4.0,8.2,6.1,9.5,1.5,1.6,9.1,13.9,2.1,2.0,4.2,0.106,-1.8,0.7,-1.1,0.4,CLE,training,F,Isaac Okoro,8920795.0,8.92,,,,role,0.75,48.5,0,0.8414634146341463,0.8621951219512196,81.8,False,True,False,8.27,0.6500000000000004,0.6500000000000004,-0.6500000000000004,64.1,0,0,78.3,78.3,6.5588235294117645,49.7,-24.1,34.9,18,1.3,100.0,50.0,183.17,below,4.9,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,64.8,good,1,81.2,57.1,62.5,good,2.3,2023-24,12.0,-4.2,-3.1,27.5,30.7,12.0,15.4,26.0,62.0,60.0,2.0,good,-2.8,rookie scale,,,1.0,auto_v2,3.0,0.585
Isaac Okoro,24,CLE,SG,55.0,22.0,19.1,2.3,4.9,0.4639999999999999,1.0,2.7,0.371,1.2,2.1,0.586,0.569,0.6,0.8,0.7170000000000001,0.9,1.5,2.4,1.2,0.6,0.3,0.4,1.9,6.1,,2024-25,10.7,0.5870000000000001,0.5660000000000001,0.172,5.2,8.1,6.7,8.0,1.5,1.4,7.4,12.5,1.5,1.0,2.5,0.115,-1.1,0.6,-0.5,0.4,CLE,training,G,Isaac Okoro,10185185.0,10.19,,,,role,0.565,47.3,0,0.6707317073170732,0.7731707317073171,70.0,False,False,True,7.37,2.8199999999999994,2.8199999999999994,-2.8199999999999994,59.2,0,0,83.5,83.5,7.247510668563301,55.3,-23.4,35.3,18,1.0611111111111111,79.7,50.0,169.26999999999998,below,6.0,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,60.8,good,1,86.5,63.1,58.0,good,2.8,2023-24,12.0,-4.2,-3.1,27.5,30.7,12.0,15.4,26.0,58.3,55.9,2.4,borderline,-2.5,rookie scale,,,1.0,auto_v2,4.0,0.78
Isaac Okoro,25,CHI,SG,63.0,62.0,26.9,3.3,7.3,0.46,1.2,3.5,0.33,2.2,3.8,0.58,0.539,1.4,1.8,0.795,1.1,1.7,2.7,1.6,0.7,0.5,0.7,2.6,9.3,,2025-26,9.8,0.574,0.481,0.244,4.4,6.4,5.4,7.8,1.3,1.5,8.3,13.7,1.4,0.8,2.2,0.062,-3.0,-0.8,-3.8,-0.8,CHI,current,G,Isaac Okoro,11000000.0,11.0,22.81,2.0,11.405,role,-1.25,35.5,0,0.7682926829268293,0.7536585365853659,67.4,False,False,True,3.05,7.95,7.95,-7.95,47.9,0,0,92.3,92.3,7.801418439716312,13.6,-74.5,6.5,18,1.3,100.0,92.0,176.23,below,6.2,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,60.3,good,0,87.9,13.4,55.0,good,5.3,2023-24,12.0,-4.2,-3.1,27.5,30.7,12.0,15.4,26.0,57.9,53.2,4.7,borderline,-2.4,role,22.8,bad,,,,
Isaiah Collier,20,UTA,PG,71.0,46.0,25.9,3.3,7.8,0.422,0.6,2.4,0.249,2.7,5.4,0.497,0.4589999999999999,1.5,2.2,0.682,0.5,2.9,3.3,6.3,0.9,0.2,2.9,2.1,8.7,,2024-25,9.7,0.494,0.305,0.2769999999999999,1.9,11.8,6.9,34.3,1.7,0.8,25.0,18.9,-1.3,0.5,-0.8,-0.021,-3.8,-1.5,-5.3,-1.6,UTA,training,G,Isaiah Collier,2520120.0,2.52,10.39,3.0,3.4633333333333334,role,-2.8800000000000003,24.9,0,0.8658536585365854,0.8658536585365854,82.3,False,False,True,-5.0,7.52,7.52,-7.52,48.8,0,0,37.5,37.5,1.7923186344238975,4.9,-34.6,29.0,18,1.3,100.0,85.0,145.34,below,1.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,56.3,good,1,39.0,4.4,50.7,good,5.6,,,,,,,,,50.0,55.9,51.2,4.7,borderline,-0.4,rookie scale,,,-1.0,auto_v2,2.0,
Isaiah Collier,21,UTA,PG,59.0,19.0,25.7,4.3,8.7,0.495,0.5,1.7,0.27,3.9,7.0,0.5489999999999999,0.521,2.6,3.5,0.722,0.4,2.2,2.5,7.2,1.1,0.3,2.5,2.3,11.7,,2025-26,14.8,0.5670000000000001,0.1939999999999999,0.406,1.5,9.5,5.4,39.4,2.0,1.3,19.6,20.5,1.4,0.2,1.6,0.051,-0.6,-1.8,-2.5,-0.2,UTA,current,G,Isaiah Collier,2638200.0,2.64,10.39,3.0,3.4633333333333334,role,-0.67,39.3,0,0.7195121951219512,0.774390243902439,70.2,False,False,True,2.68,-0.04,-0.04,0.04,65.6,0,0,48.7,48.7,1.872340425531915,27.1,-9.7,43.0,18,1.3,100.0,85.0,157.38,below,1.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,62.0,good,1,38.4,28.7,57.5,good,4.5,,,,,,,,,50.0,61.2,57.5,3.7,borderline,-0.8,rookie scale,82.7,good,,,,
Isaiah Hartenstein,23,LAC,C,68.0,0.0,17.9,3.4,5.4,0.626,0.2,0.4,0.467,3.2,4.9,0.64,0.645,1.3,1.9,0.6890000000000001,1.7,3.2,4.9,2.4,0.7,1.1,1.2,2.5,8.3,,2021-22,22.0,0.664,0.0819999999999999,0.361,10.5,18.2,14.5,20.5,2.0,5.4,16.5,18.4,3.3,2.2,5.5,0.215,1.4,3.1,4.5,2.0,LAC,training,C,Isaiah Hartenstein,1669178.0,1.67,,,,role,3.875,68.9,0,0.8292682926829268,0.8292682926829268,77.4,True,False,False,11.76,-10.09,-10.09,10.09,87.9,0,0,66.7,66.7,1.48576512455516,96.0,76.8,91.7,18,0.9944444444444444,74.0,50.0,219.06,below,0.8,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,73.1,good,1,21.7,98.5,72.7,good,0.4,2024-25,23.0,3.5,0.3,41.9,66.5,23.0,100.0,60.9,72.4,72.2,0.2,good,-0.7,rookie scale,,,1.0,auto_v2,3.0,
Isaiah Hartenstein,24,NYK,C,82.0,8.0,19.8,2.1,4.0,0.535,0.1,0.5,0.216,2.0,3.5,0.5760000000000001,0.547,0.6,0.9,0.6759999999999999,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6,5.0,,2022-23,14.2,0.5670000000000001,0.113,0.217,14.1,22.2,18.1,8.3,1.6,3.7,15.6,11.2,2.2,2.4,4.6,0.136,-1.5,1.2,-0.3,0.7,NYK,training,C,Isaiah Hartenstein,7804879.0,7.8,,,,role,1.275,52.0,0,1.0,0.9359756097560976,91.5,True,False,False,6.88,0.92,0.92,-0.92,63.5,0,0,78.3,78.3,6.305578011317705,61.4,-9.0,43.4,18,1.1,83.0,50.0,133.02,below,5.9,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,66.1,good,1,80.3,71.3,64.3,good,1.8,2024-25,23.0,3.5,0.3,41.9,66.5,23.0,100.0,60.9,65.9,64.5,1.4,good,-0.2,rookie scale,,,1.0,auto_v2,4.0,0.573
Isaiah Hartenstein,25,NYK,C,75.0,49.0,25.3,3.1,4.9,0.644,0.0,0.0,0.3329999999999999,3.1,4.8,0.6459999999999999,0.645,1.5,2.1,0.7070000000000001,3.3,5.1,8.3,2.5,1.2,1.1,1.2,2.8,7.8,,2023-24,18.9,0.67,0.008,0.43,14.4,22.7,18.5,13.5,2.3,4.2,17.6,12.0,4.6,3.5,8.1,0.204,0.7,2.8,3.5,2.6,NYK,training,C,Isaiah Hartenstein,9245121.0,9.25,,,,role,4.335,71.9,0,0.9146341463414634,0.923170731707317,89.8,True,False,False,17.23,-7.98,-7.98,7.98,83.2,0,0,88.2,88.2,6.8014705882352935,93.0,14.900000000000006,56.8,18,1.3,100.0,50.0,163.28,below,5.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,76.2,good,0,82.5,97.4,76.1,good,0.1,2024-25,23.0,3.5,0.3,41.9,66.5,23.0,100.0,60.9,75.3,75.3,0.0,good,-0.9,role,,,1.0,auto_v2,4.0,0.61
Isaiah Hartenstein,26,OKC,C,57.0,53.0,27.9,4.9,8.4,0.581,0.0,0.3,0.0,4.9,8.1,0.605,0.581,1.4,2.1,0.675,2.9,7.9,10.7,3.8,0.8,1.1,1.7,3.0,11.2,,2024-25,18.9,0.599,0.04,0.244,11.2,29.6,20.6,18.3,1.4,3.9,15.3,16.7,3.2,3.6,6.8,0.205,0.6,2.6,3.2,2.1,OKC,training,C,Isaiah Hartenstein,30000000.0,30.0,57.0,2.0,28.5,max,3.715,54.5,0,0.6951219512195121,0.8219512195121952,76.5,True,False,False,14.96,15.04,15.04,-15.04,32.2,1,0,95.6,95.6,21.33712660028449,90.8,66.7,90.4,32,0.871875,63.6,77.0,162.24,below,18.5,95.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,67.0,good,0,3.8,70.5,64.4,good,2.6,2024-25,23.0,3.5,0.3,41.9,66.5,23.0,100.0,60.9,67.1,64.6,2.5,good,0.1,max,,,1.0,auto_v2,3.0,
Isaiah Hartenstein,27,OKC,C,47.0,46.0,24.2,3.9,6.3,0.622,0.0,0.1,0.0,3.9,6.1,0.637,0.622,1.4,2.2,0.61,3.2,6.3,9.4,3.5,1.0,0.8,1.7,2.5,9.2,,2025-26,19.8,0.631,0.024,0.355,14.9,26.9,21.2,20.0,2.0,3.1,19.3,16.2,2.5,2.9,5.4,0.226,1.1,3.2,4.2,1.8,OKC,current,C,Isaiah Hartenstein,28500000.0,28.5,57.0,2.0,28.5,star,3.66,63.1,0,0.573170731707317,0.6780487804878048,57.4,True,False,False,13.33,15.17,15.17,-15.17,31.9,0,0,99.5,99.5,20.212765957446805,95.6,0.0,48.4,28,0.8642857142857142,62.9,87.0,184.41,below,15.5,95.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,62.5,good,0,100.0,100.0,58.7,good,3.8,2024-25,23.0,3.5,0.3,41.9,66.5,23.0,100.0,60.9,62.8,59.3,3.5,good,0.3,star,99.8,good,,,,
Isaiah Jackson,20,IND,C,36.0,15.0,15.0,3.2,5.7,0.563,0.1,0.4,0.313,3.1,5.3,0.584,0.575,1.7,2.4,0.682,1.7,2.5,4.1,0.3,0.7,1.4,1.1,2.6,8.3,,2021-22,20.5,0.607,0.078,0.427,12.2,18.7,15.4,2.9,2.3,8.4,14.0,22.5,0.7,0.7,1.4,0.126,-1.6,0.0,-1.6,0.0,IND,training,C,Isaiah Jackson,2451240.0,2.45,,,,role,-0.2900000000000001,41.8,0,0.4390243902439024,0.4390243902439024,25.8,True,False,False,-0.27,2.72,2.72,-2.72,59.5,0,0,32.5,32.5,2.179715302491103,39.4,0.0,48.5,18,0.8333333333333334,60.3,50.0,103.5,below,2.4,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,46.8,borderline,1,45.0,45.0,41.9,borderline,4.9,2023-24,15.0,-1.2,-2.9,28.4,44.7,15.0,38.5,35.3,46.1,41.7,4.4,bad,-0.7,rookie scale,,,0.0,auto_v2,1.0,0.305
Isaiah Jackson,21,IND,C,63.0,12.0,16.5,2.8,5.0,0.563,0.0,0.2,0.143,2.8,4.8,0.5820000000000001,0.5660000000000001,1.5,2.3,0.6509999999999999,1.8,2.7,4.5,0.8,0.5,1.5,0.8,2.4,7.2,,2022-23,17.5,0.595,0.044,0.4589999999999999,12.1,18.0,15.0,7.0,1.4,7.7,11.8,17.4,1.5,1.2,2.7,0.124,-1.7,0.9,-0.8,0.3,IND,training,C,Isaiah Jackson,2573760.0,2.57,,,,role,0.4599999999999999,46.6,0,0.7682926829268293,0.6448170731707318,53.0,True,False,False,2.28,0.29,0.29,-0.29,64.9,0,0,43.0,43.0,2.0776071139854486,53.9,16.900000000000006,58.0,18,0.9166666666666666,67.4,50.0,120.17,below,2.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,55.4,good,1,45.3,62.2,52.0,good,3.4,2023-24,15.0,-1.2,-2.9,28.4,44.7,15.0,38.5,35.3,54.0,51.0,3.0,borderline,-1.4,rookie scale,,,1.0,auto_v2,3.0,0.427
Isaiah Jackson,22,IND,C,59.0,3.0,13.1,2.6,3.9,0.665,0.0,0.1,0.0,2.6,3.9,0.677,0.665,1.2,1.7,0.716,1.6,2.4,4.0,0.8,0.6,1.0,0.7,2.3,6.5,,2023-24,21.5,0.6890000000000001,0.017,0.4379999999999999,13.8,21.2,17.5,8.3,2.1,6.3,12.3,17.2,2.2,1.1,3.3,0.204,0.3,1.4,1.7,0.7,IND,training,C,Isaiah Jackson,2696280.0,2.7,,,,role,1.75,55.0,0,0.7195121951219512,0.6780487804878048,57.4,True,False,False,4.62,-1.92,-1.92,1.92,69.8,0,0,54.6,54.6,1.985294117647059,82.9,49.1,76.1,18,0.7277777777777777,51.3,50.0,127.39,below,2.1,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,60.0,good,1,40.5,89.6,57.5,good,2.5,2023-24,15.0,-1.2,-2.9,28.4,44.7,15.0,38.5,35.3,58.2,56.1,2.1,borderline,-1.8,rookie scale,,,1.0,auto_v2,4.0,0.573
Isaiah Jackson,24,2TM,C,55.0,14.0,16.5,2.7,4.3,0.637,0.0,0.1,0.0,2.7,4.3,0.645,0.637,1.2,1.9,0.648,2.1,3.2,5.3,0.9,0.7,0.9,1.1,2.7,6.7,,2025-26,17.3,0.653,0.013,0.4429999999999999,13.7,21.8,17.7,8.5,1.9,4.8,17.0,16.2,1.4,1.2,2.6,0.139,-1.9,0.8,-1.1,0.2,LAC,current,C,Isaiah Jackson,7000000.0,7.0,,,,role,0.2799999999999999,45.5,0,0.6707317073170732,0.7048780487804878,61.0,True,False,False,3.67,3.33,3.33,-3.33,58.1,0,0,78.3,78.3,4.964539007092199,48.4,-18.0,38.3,18,0.9166666666666666,67.4,50.0,191.08,below,3.7,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,57.5,good,1,71.8,53.8,54.3,good,3.2,2023-24,15.0,-1.2,-2.9,28.4,44.7,15.0,38.5,35.3,56.0,53.2,2.8,borderline,-1.5,rookie scale,75.3,good,,,,
Isaiah Joe,22,PHI,SG,55.0,1.0,11.1,1.1,3.2,0.35,0.8,2.5,0.3329999999999999,0.3,0.8,0.405,0.477,0.5,0.6,0.935,0.1,0.9,1.0,0.6,0.3,0.1,0.3,0.9,3.6,,2021-22,7.7,0.519,0.763,0.175,1.1,9.0,5.1,8.1,1.1,0.4,9.1,15.5,0.0,0.4,0.4,0.035,-3.1,-1.5,-4.6,-0.4,PHI,training,G,Isaiah Joe,1517981.0,1.52,,,,role,-1.88,31.4,0,0.6707317073170732,0.6707317073170732,56.5,False,False,True,2.04,-0.52,-0.52,0.52,66.6,0,0,60.7,60.7,1.3523131672597863,6.5,-7.9,44.0,18,0.6166666666666667,41.8,50.0,150.94,below,1.0,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,51.6,borderline,1,14.3,6.4,47.6,borderline,4.0,2024-25,21.0,5.6,4.3,58.9,76.3,21.0,84.6,69.3,53.1,49.8,3.3,borderline,1.5,rookie scale,,,1.0,auto_v2,3.0,0.622
Isaiah Joe,23,OKC,SG,73.0,10.0,19.1,3.1,7.0,0.441,2.2,5.4,0.409,0.9,1.6,0.5529999999999999,0.599,1.1,1.4,0.82,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5,,2022-23,14.5,0.626,0.7759999999999999,0.1969999999999999,2.0,11.6,6.7,8.7,1.6,0.5,6.6,17.7,2.5,1.3,3.8,0.131,1.3,-0.4,0.9,1.0,OKC,training,G,Isaiah Joe,1836090.0,1.84,35.01,3.0,11.67,role,1.66,54.5,0,0.8902439024390244,0.8079268292682926,74.6,False,False,True,9.91,-8.07,-8.07,8.07,83.4,0,0,72.6,72.6,1.4874696847210993,78.2,62.400000000000006,83.6,18,1.0611111111111111,79.7,85.0,115.55,below,1.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,72.9,good,1,24.5,86.9,70.5,good,2.4,2024-25,21.0,5.6,4.3,58.9,76.3,21.0,84.6,69.3,72.9,71.0,1.9,good,0.0,rookie scale,,,1.0,auto_v2,3.0,
Isaiah Joe,24,OKC,SG,78.0,1.0,18.5,2.8,6.2,0.4579999999999999,1.9,4.5,0.416,1.0,1.7,0.568,0.609,0.6,0.7,0.865,0.4,1.9,2.3,1.3,0.6,0.3,0.6,1.1,8.2,,2023-24,13.4,0.626,0.728,0.107,2.6,11.0,6.9,8.9,1.5,1.4,8.5,16.6,1.9,1.6,3.5,0.1159999999999999,1.1,-0.3,0.9,1.0,OKC,training,G,Isaiah Joe,1997238.0,2.0,35.01,3.0,11.67,role,1.585,54.0,0,0.951219512195122,0.8768292682926829,83.7,False,False,True,10.35,-8.35,-8.35,8.35,84.0,0,0,83.5,83.5,1.4705882352941175,75.3,66.0,85.6,18,1.0277777777777777,76.8,85.0,128.84,below,1.6,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,75.4,good,1,17.3,83.3,73.4,good,2.0,2024-25,21.0,5.6,4.3,58.9,76.3,21.0,84.6,69.3,75.2,73.8,1.4,good,-0.2,rookie scale,,,1.0,auto_v2,3.0,
Isaiah Joe,25,OKC,SG,74.0,16.0,21.7,3.5,7.9,0.44,2.6,6.3,0.412,0.9,1.6,0.5489999999999999,0.604,0.6,0.8,0.821,0.6,2.1,2.6,1.6,0.6,0.1,0.5,1.5,10.2,,2024-25,14.0,0.617,0.7929999999999999,0.095,2.8,10.1,6.6,9.7,1.4,0.6,5.8,17.2,2.9,2.2,5.1,0.153,1.4,-0.1,1.3,1.4,OKC,training,G,Isaiah Joe,12991650.0,12.99,35.01,3.0,11.67,role,2.285,58.5,0,0.902439024390244,0.9146341463414632,88.7,False,False,True,13.57,-0.5800000000000001,-0.5800000000000001,0.5800000000000001,66.8,0,0,92.3,92.3,9.238975817923189,78.9,-13.799999999999995,40.7,18,1.2055555555555555,92.0,85.0,162.24,below,8.0,100.0,0.0,0.0,50.0,50.0,unknown,50.0,50.0,50.0,,72.4,good,0,97.8,84.0,69.9,good,2.5,2024-25,21.0,5.6,4.3,58.9,76.3,21.0,84.6,69.3,72.5,70.4,2.1,good,0.1,role,,,1.0,auto_v2,3.0,
